date,restaurant_id,city,restaurant_type,weekday,weekday_name,month,is_weekend,is_holiday,weather,temperature,promotion_active,orders,delivery_orders,dine_in_orders,avg_order_value,revenue,staff_hours,hourly_wage,labor_cost,productivity_per_hour,personnel_cost_ratio,day_of_year,week_of_year,quarter,revenue_lag_1,revenue_lag_7,orders_lag_7,staff_hours_lag_7,revenue_rolling_7,orders_rolling_7,productivity_rolling_7
2024-04-13,R0001,Karlsruhe,casual_dining,5,Saturday,4,1,0,rainy,8.2,0,397,164,233,15.99,6349.6,85.86,12.0,1030.28,73.96,0.1623,104,15,2,5171.79,6803.6,408.0,110.32,5268.757142857144,343.14285714285717,66.03
2024-04-14,R0001,Karlsruhe,casual_dining,6,Sunday,4,1,0,cloudy,20.4,0,368,76,292,16.43,6046.08,108.6,12.0,1303.17,55.67,0.2155,105,15,2,6349.6,5385.05,378.0,80.22,5203.900000000001,341.57142857142856,67.78571428571429
2024-04-15,R0001,Karlsruhe,casual_dining,0,Monday,4,0,0,rainy,10.7,0,269,68,201,14.46,3889.16,69.8,12.0,837.62,55.72,0.2154,106,16,2,6046.08,4757.09,307.0,79.22,5298.332857142857,340.14285714285717,66.14857142857143
2024-04-16,R0001,Karlsruhe,casual_dining,1,Tuesday,4,0,0,cloudy,12.6,0,291,42,249,13.78,4010.21,64.31,12.0,771.75,62.36,0.1924,107,16,2,3889.16,3959.54,302.0,48.55,5174.342857142858,334.7142857142857,65.53
2024-04-17,R0001,Karlsruhe,casual_dining,2,Wednesday,4,0,0,cloudy,19.6,0,369,76,293,16.17,5966.1,97.6,12.0,1171.25,61.13,0.1963,108,16,2,4010.21,5785.29,359.0,95.12,5181.581428571429,333.14285714285717,62.78857142857142
2024-04-18,R0001,Karlsruhe,casual_dining,3,Thursday,4,0,0,rainy,13.3,0,269,73,196,13.84,3724.22,56.79,12.0,681.42,65.58,0.183,109,16,2,5966.1,5018.94,297.0,71.19,5207.411428571429,334.57142857142856,62.832857142857144
2024-04-19,R0001,Karlsruhe,casual_dining,4,Friday,4,0,0,cloudy,10.0,0,391,124,267,15.0,5864.43,106.49,12.0,1277.83,55.07,0.2179,110,16,2,3724.22,5171.79,351.0,85.5,5022.4514285714295,330.57142857142856,62.129999999999995
2024-04-20,R0001,Karlsruhe,casual_dining,5,Saturday,4,1,0,rainy,15.5,0,458,122,336,16.65,7625.58,125.79,12.0,1509.53,60.62,0.198,111,16,2,5864.43,6349.6,397.0,85.86,5121.400000000001,336.2857142857143,61.355714285714285
2024-04-21,R0001,Karlsruhe,casual_dining,6,Sunday,4,1,0,cloudy,7.5,0,333,95,238,17.55,5842.83,105.25,12.0,1263.03,55.51,0.2162,112,16,2,7625.58,6046.08,368.0,108.6,5303.682857142857,345.0,59.449999999999996
2024-04-22,R0001,Karlsruhe,casual_dining,0,Monday,4,0,0,cloudy,11.6,0,290,90,200,15.95,4626.69,69.93,12.0,839.19,66.16,0.1814,113,17,2,5842.83,3889.16,269.0,69.8,5274.647142857143,340.0,59.42714285714286
2024-04-23,R0001,Karlsruhe,casual_dining,1,Tuesday,4,0,0,sunny,14.8,1,379,76,303,14.88,5638.25,86.79,12.0,1041.45,64.97,0.1847,114,17,2,4626.69,4010.21,291.0,64.31,5380.0085714285715,343.0,60.91857142857143
2024-04-24,R0001,Karlsruhe,casual_dining,2,Wednesday,4,0,0,rainy,11.6,0,295,43,252,13.12,3871.79,59.12,12.0,709.42,65.49,0.1832,115,17,2,5638.25,5966.1,369.0,97.6,5612.585714285714,355.57142857142856,61.29142857142857
2024-04-25,R0001,Karlsruhe,casual_dining,3,Thursday,4,0,0,sunny,9.6,0,411,91,320,15.93,6547.9,101.77,12.0,1221.23,64.34,0.1865,116,17,2,3871.79,3724.22,269.0,56.79,5313.398571428572,345.0,61.91428571428571
2024-04-26,R0001,Karlsruhe,casual_dining,4,Friday,4,0,0,cloudy,13.0,0,300,66,234,15.15,4543.59,76.17,12.0,914.01,59.65,0.2012,117,17,2,6547.9,5864.43,391.0,106.49,5716.7814285714285,365.2857142857143,61.73714285714285
2024-04-27,R0001,Karlsruhe,casual_dining,5,Saturday,4,1,0,sunny,15.4,0,514,152,362,16.09,8270.61,133.23,12.0,1598.78,62.08,0.1933,118,17,2,4543.59,7625.58,458.0,125.79,5528.089999999999,352.2857142857143,62.39142857142856
2024-04-28,R0001,Karlsruhe,casual_dining,6,Sunday,4,1,0,cloudy,10.2,0,366,18,348,17.77,6502.45,87.51,12.0,1050.15,74.3,0.1615,119,17,2,8270.61,5842.83,333.0,105.25,5620.237142857143,360.2857142857143,62.6
2024-04-29,R0001,Karlsruhe,casual_dining,0,Monday,4,0,0,cloudy,7.1,0,240,36,204,14.57,3496.97,68.31,12.0,819.76,51.19,0.2344,120,18,2,6502.45,4626.69,290.0,69.93,5714.4685714285715,365.0,65.2842857142857
2024-04-30,R0001,Karlsruhe,casual_dining,1,Tuesday,4,0,0,sunny,22.0,1,332,69,263,13.37,4439.12,62.67,12.0,751.99,70.84,0.1694,121,18,2,3496.97,5638.25,379.0,86.79,5553.080000000001,357.85714285714283,63.145714285714284
2024-05-01,R0001,Karlsruhe,casual_dining,2,Wednesday,5,0,1,rainy,12.6,0,232,58,174,16.33,3787.98,51.56,12.0,618.69,73.47,0.1633,122,18,2,4439.12,3871.79,295.0,59.12,5381.7757142857145,351.14285714285717,63.98428571428571
2024-05-02,R0001,Karlsruhe,casual_dining,3,Thursday,5,0,0,cloudy,17.3,1,392,76,316,14.06,5512.35,89.6,12.0,1075.2,61.52,0.1951,123,18,2,3787.98,6547.9,411.0,101.77,5369.802857142858,342.14285714285717,65.12428571428572
2024-05-03,R0001,Karlsruhe,casual_dining,4,Friday,5,0,0,rainy,16.1,0,402,112,290,15.52,6238.14,116.74,12.0,1400.88,53.44,0.2246,124,18,2,5512.35,4543.59,300.0,76.17,5221.867142857142,339.42857142857144,64.72142857142856
2024-05-04,R0001,Karlsruhe,casual_dining,5,Saturday,5,1,0,sunny,22.8,0,532,60,472,14.48,7701.04,114.89,12.0,1378.71,67.03,0.179,125,18,2,6238.14,8270.61,514.0,133.23,5463.9457142857145,354.0,63.83428571428571
2024-05-05,R0001,Karlsruhe,casual_dining,6,Sunday,5,1,0,sunny,15.1,0,359,53,306,14.93,5358.21,103.2,12.0,1238.35,51.92,0.2311,126,18,2,7701.04,6502.45,366.0,87.51,5382.578571428572,356.57142857142856,64.54142857142857
2024-05-06,R0001,Karlsruhe,casual_dining,0,Monday,5,0,0,cloudy,14.5,0,279,13,266,14.92,4163.74,56.3,12.0,675.55,73.96,0.1622,127,19,2,5358.21,3496.97,240.0,68.31,5219.115714285714,355.57142857142856,61.34428571428572
2024-05-07,R0001,Karlsruhe,casual_dining,1,Tuesday,5,0,0,cloudy,3.9,0,341,110,231,15.79,5385.63,87.93,12.0,1055.11,61.25,0.1959,128,19,2,4163.74,4439.12,332.0,62.67,5314.36857142857,361.14285714285717,64.59714285714286
2024-05-08,R0001,Karlsruhe,casual_dining,2,Wednesday,5,0,0,sunny,16.9,0,367,97,270,15.1,5542.35,91.83,12.0,1102.0,60.35,0.1988,129,19,2,5385.63,3787.98,232.0,51.56,5449.584285714286,362.42857142857144,63.22714285714286
2024-05-09,R0001,Karlsruhe,casual_dining,3,Thursday,5,0,1,rainy,10.3,0,243,38,205,16.28,3955.2,62.19,12.0,746.26,63.6,0.1887,130,19,2,5542.35,5512.35,392.0,89.6,5700.208571428571,381.7142857142857,61.35285714285715
2024-05-10,R0001,Karlsruhe,casual_dining,4,Friday,5,0,0,sunny,15.9,0,467,165,302,14.55,6794.73,100.89,12.0,1210.73,67.35,0.1782,131,19,2,3955.2,6238.14,402.0,116.74,5477.7585714285715,360.42857142857144,61.65
2024-05-11,R0001,Karlsruhe,casual_dining,5,Saturday,5,1,0,cloudy,18.2,0,343,32,311,15.63,5360.53,92.19,12.0,1106.31,58.15,0.2064,132,19,2,6794.73,7701.04,532.0,114.89,5557.271428571429,369.7142857142857,63.63714285714286
2024-05-12,R0001,Karlsruhe,casual_dining,6,Sunday,5,1,0,cloudy,20.6,0,334,94,240,15.03,5021.48,78.44,12.0,941.29,64.02,0.1875,133,19,2,5360.53,5358.21,359.0,103.2,5222.912857142857,342.7142857142857,62.36857142857143
2024-05-13,R0001,Karlsruhe,casual_dining,0,Monday,5,0,0,sunny,21.7,0,309,56,253,16.89,5217.75,81.42,12.0,977.0,64.09,0.1872,134,20,2,5021.48,4163.74,279.0,56.3,5174.808571428572,339.14285714285717,64.09714285714286
2024-05-14,R0001,Karlsruhe,casual_dining,1,Tuesday,5,0,0,rainy,12.4,0,303,103,200,16.62,5036.78,90.43,12.0,1085.18,55.7,0.2155,135,20,2,5217.75,5385.63,341.0,87.93,5325.381428571428,343.42857142857144,62.68714285714286
2024-05-15,R0001,Karlsruhe,casual_dining,2,Wednesday,5,0,0,rainy,11.1,0,303,105,198,15.07,4566.74,74.22,12.0,890.61,61.53,0.195,136,20,2,5036.78,5542.35,367.0,91.83,5275.545714285714,338.0,61.894285714285715
2024-05-16,R0001,Karlsruhe,casual_dining,3,Thursday,5,0,0,cloudy,11.9,0,260,58,202,16.89,4390.36,70.57,12.0,846.86,62.21,0.1929,137,20,2,4566.74,3955.2,243.0,62.19,5136.172857142857,328.85714285714283,62.06285714285714
2024-05-17,R0001,Karlsruhe,casual_dining,4,Friday,5,0,0,rainy,6.4,0,397,73,324,16.07,6380.6,96.11,12.0,1153.31,66.39,0.1808,138,20,2,4390.36,6794.73,467.0,100.89,5198.3385714285705,331.2857142857143,61.864285714285714
2024-05-18,R0001,Karlsruhe,casual_dining,5,Saturday,5,1,0,cloudy,2.4,0,355,45,310,14.99,5322.01,75.4,12.0,904.81,70.58,0.17,139,20,2,6380.6,5360.53,343.0,92.19,5139.177142857143,321.2857142857143,61.72714285714286
2024-05-19,R0001,Karlsruhe,casual_dining,6,Sunday,5,1,0,sunny,13.3,1,492,98,394,16.83,8281.06,97.64,12.0,1171.74,84.81,0.1415,140,20,2,5322.01,5021.48,334.0,78.44,5133.674285714286,323.0,63.502857142857145
2024-05-20,R0001,Karlsruhe,casual_dining,0,Monday,5,0,1,cloudy,8.0,0,209,59,150,14.32,2992.34,43.76,12.0,525.08,68.39,0.1755,141,21,2,8281.06,5217.75,309.0,81.42,5599.328571428572,345.57142857142856,66.47285714285714
2024-05-21,R0001,Karlsruhe,casual_dining,1,Tuesday,5,0,0,sunny,15.0,0,314,31,283,16.34,5130.84,90.04,12.0,1080.45,56.99,0.2106,142,21,2,2992.34,5036.78,303.0,90.43,5281.412857142857,331.2857142857143,67.08714285714287
2024-05-22,R0001,Karlsruhe,casual_dining,2,Wednesday,5,0,0,cloudy,9.2,0,264,78,186,16.15,4263.29,68.81,12.0,825.76,61.95,0.1937,143,21,2,5130.84,4566.74,303.0,74.22,5294.849999999999,332.85714285714283,67.27142857142857
2024-05-23,R0001,Karlsruhe,casual_dining,3,Thursday,5,0,0,sunny,5.1,0,285,82,203,14.45,4119.45,66.34,12.0,796.13,62.09,0.1933,144,21,2,4263.29,4390.36,260.0,70.57,5251.5,327.2857142857143,67.33142857142857
2024-05-24,R0001,Karlsruhe,casual_dining,4,Friday,5,0,0,rainy,15.1,1,462,93,369,19.38,8951.43,129.17,12.0,1550.06,69.3,0.1732,145,21,2,4119.45,6380.6,397.0,96.11,5212.7985714285705,330.85714285714283,67.31428571428572
2024-05-25,R0001,Karlsruhe,casual_dining,5,Saturday,5,1,0,sunny,15.1,0,409,100,309,18.85,7711.37,112.07,12.0,1344.85,68.81,0.1744,146,21,2,8951.43,5322.01,355.0,75.4,5580.0599999999995,340.14285714285717,67.73
2024-05-26,R0001,Karlsruhe,casual_dining,6,Sunday,5,1,0,rainy,17.6,1,434,107,327,14.17,6150.63,114.9,12.0,1378.82,53.53,0.2242,147,21,2,7711.37,8281.06,492.0,97.64,5921.397142857143,347.85714285714283,67.47714285714287
2024-05-27,R0001,Karlsruhe,casual_dining,0,Monday,5,0,0,cloudy,15.3,0,274,51,223,15.52,4252.83,72.8,12.0,873.62,58.42,0.2054,148,22,2,6150.63,2992.34,209.0,43.76,5617.05,339.57142857142856,63.00857142857143
2024-05-28,R0001,Karlsruhe,casual_dining,1,Tuesday,5,0,0,sunny,4.3,0,335,109,226,14.39,4819.42,84.99,12.0,1019.88,56.71,0.2116,149,22,2,4252.83,5130.84,314.0,90.04,5797.12,348.85714285714283,61.58428571428572
2024-05-29,R0001,Karlsruhe,casual_dining,2,Wednesday,5,0,0,rainy,17.8,0,317,69,248,13.76,4363.37,70.92,12.0,851.02,61.53,0.195,150,22,2,4819.42,4263.29,264.0,68.81,5752.631428571428,351.85714285714283,61.544285714285714
2024-05-30,R0001,Karlsruhe,casual_dining,3,Thursday,5,0,0,cloudy,15.8,0,391,19,372,17.45,6821.1,103.57,12.0,1242.83,65.86,0.1822,151,22,2,4363.37,4119.45,285.0,66.34,5766.928571428572,359.42857142857144,61.48428571428572
2024-05-31,R0001,Karlsruhe,casual_dining,4,Friday,5,0,0,sunny,12.2,0,470,116,354,14.44,6786.27,96.67,12.0,1160.07,70.2,0.1709,152,22,2,6821.1,8951.43,462.0,129.17,6152.878571428571,374.57142857142856,62.02285714285714
2024-06-01,R0001,Karlsruhe,casual_dining,5,Saturday,6,1,0,cloudy,19.6,1,517,190,327,13.42,6937.53,115.35,12.0,1384.16,60.14,0.1995,153,22,2,6786.27,7711.37,409.0,112.07,5843.570000000001,375.7142857142857,62.15142857142858
2024-06-02,R0001,Karlsruhe,casual_dining,6,Sunday,6,1,0,rainy,22.1,0,379,77,302,15.43,5848.06,87.2,12.0,1046.37,67.07,0.1789,154,22,2,6937.53,6150.63,434.0,114.9,5733.021428571429,391.14285714285717,60.91285714285714
2024-06-03,R0001,Karlsruhe,casual_dining,0,Monday,6,0,0,sunny,20.1,0,319,83,236,15.84,5052.95,75.92,12.0,911.03,66.56,0.1803,155,23,2,5848.06,4252.83,274.0,72.8,5689.797142857143,383.2857142857143,62.847142857142856
2024-06-04,R0001,Karlsruhe,casual_dining,1,Tuesday,6,0,0,rainy,34.1,0,318,126,192,14.74,4688.47,80.84,12.0,970.09,58.0,0.2069,156,23,2,5052.95,4819.42,335.0,84.99,5804.099999999999,389.7142857142857,64.01
2024-06-05,R0001,Karlsruhe,casual_dining,2,Wednesday,6,0,0,sunny,27.9,0,324,107,217,16.36,5300.35,84.62,12.0,1015.49,62.63,0.1916,157,23,2,4688.47,4363.37,317.0,70.92,5785.392857142857,387.2857142857143,64.19428571428571
2024-06-06,R0001,Karlsruhe,casual_dining,3,Thursday,6,0,0,sunny,18.4,0,374,74,300,16.82,6290.89,89.49,12.0,1073.83,70.3,0.1707,158,23,2,5300.35,6821.1,391.0,103.57,5919.247142857143,388.2857142857143,64.35142857142857
2024-06-07,R0001,Karlsruhe,casual_dining,4,Friday,6,0,0,sunny,18.7,0,397,19,378,15.28,6065.93,83.26,12.0,999.1,72.86,0.1647,159,23,2,6290.89,6786.27,470.0,96.67,5843.5028571428575,385.85714285714283,64.9857142857143
2024-06-08,R0001,Karlsruhe,casual_dining,5,Saturday,6,1,0,sunny,28.6,1,448,93,355,17.72,7939.33,128.11,12.0,1537.34,61.97,0.1936,160,23,2,6065.93,6937.53,517.0,115.35,5740.597142857143,375.42857142857144,65.36571428571429
2024-06-09,R0001,Karlsruhe,casual_dining,6,Sunday,6,1,0,sunny,34.6,0,355,92,263,15.43,5477.01,84.98,12.0,1019.81,64.45,0.1862,161,23,2,7939.33,5848.06,379.0,87.2,5883.711428571428,365.57142857142856,65.62714285714286
2024-06-10,R0001,Karlsruhe,casual_dining,0,Monday,6,0,0,sunny,21.0,0,374,135,239,15.97,5972.55,97.01,12.0,1164.06,61.57,0.1949,162,24,2,5477.01,5052.95,319.0,75.92,5830.704285714286,362.14285714285717,65.25285714285714
2024-06-11,R0001,Karlsruhe,casual_dining,1,Tuesday,6,0,0,rainy,27.8,0,291,64,227,17.14,4986.73,68.14,12.0,817.68,73.18,0.164,163,24,2,5972.55,4688.47,318.0,80.84,5962.075714285714,370.0,64.54
2024-06-12,R0001,Karlsruhe,casual_dining,2,Wednesday,6,0,0,sunny,16.2,0,337,73,264,17.31,5834.81,70.82,12.0,849.79,82.39,0.1456,164,24,2,4986.73,5300.35,324.0,84.62,6004.684285714286,366.14285714285717,66.70857142857143
2024-06-13,R0001,Karlsruhe,casual_dining,3,Thursday,6,0,0,sunny,22.0,0,294,104,190,15.34,4511.0,73.92,12.0,887.07,61.02,0.1966,165,24,2,5834.81,6290.89,374.0,89.49,6081.035714285715,368.0,69.53142857142858
2024-06-14,R0001,Karlsruhe,casual_dining,4,Friday,6,0,0,rainy,25.8,0,386,112,274,14.8,5712.44,77.28,12.0,927.36,73.92,0.1623,166,24,2,4511.0,6065.93,397.0,83.26,5826.765714285714,356.57142857142856,68.20571428571428
2024-06-15,R0001,Karlsruhe,casual_dining,5,Saturday,6,1,0,sunny,24.6,0,448,60,388,15.04,6738.87,101.94,12.0,1223.26,66.11,0.1815,167,24,2,5712.44,7939.33,448.0,128.11,5776.267142857142,355.0,68.35714285714286
2024-06-16,R0001,Karlsruhe,casual_dining,6,Sunday,6,1,0,cloudy,17.5,0,384,67,317,14.32,5497.15,80.82,12.0,969.83,68.02,0.1764,168,24,2,6738.87,5477.01,355.0,84.98,5604.772857142858,355.0,68.94857142857144
2024-06-17,R0001,Karlsruhe,casual_dining,0,Monday,6,0,0,sunny,29.6,0,316,68,248,13.11,4143.41,77.95,12.0,935.44,53.15,0.2258,169,25,2,5497.15,5972.55,374.0,97.01,5607.65,359.14285714285717,69.45857142857143
2024-06-18,R0001,Karlsruhe,casual_dining,1,Tuesday,6,0,0,sunny,23.7,0,344,29,315,13.25,4559.62,73.01,12.0,876.06,62.46,0.1921,170,25,2,4143.41,4986.73,291.0,68.14,5346.344285714286,350.85714285714283,68.25571428571428
2024-06-19,R0001,Karlsruhe,casual_dining,2,Wednesday,6,0,0,sunny,19.4,0,263,13,250,14.2,3735.39,57.21,12.0,686.46,65.3,0.1838,171,25,2,4559.62,5834.81,337.0,70.82,5285.328571428571,358.42857142857144,66.72428571428573
2024-06-20,R0001,Karlsruhe,casual_dining,3,Thursday,6,0,0,cloudy,22.1,0,371,18,353,15.63,5798.7,96.55,12.0,1158.54,60.06,0.1998,172,25,2,3735.39,4511.0,294.0,73.92,4985.411428571429,347.85714285714283,64.28285714285714
2024-06-21,R0001,Karlsruhe,casual_dining,4,Friday,6,0,0,sunny,25.8,0,351,50,301,18.46,6480.44,109.24,12.0,1310.84,59.32,0.2023,173,25,2,5798.7,5712.44,386.0,77.28,5169.368571428572,358.85714285714283,64.14571428571428
2024-06-22,R0001,Karlsruhe,casual_dining,5,Saturday,6,1,0,rainy,14.6,0,387,92,295,16.94,6557.06,101.75,12.0,1220.94,64.45,0.1862,174,25,2,6480.44,6738.87,448.0,101.94,5279.0828571428565,353.85714285714283,62.06
2024-06-23,R0001,Karlsruhe,casual_dining,6,Sunday,6,1,0,rainy,29.8,0,309,77,232,16.57,5119.5,67.7,12.0,812.41,75.62,0.1587,175,25,2,6557.06,5497.15,384.0,80.82,5253.11,345.14285714285717,61.82285714285714
2024-06-24,R0001,Karlsruhe,casual_dining,0,Monday,6,0,0,rainy,19.4,0,226,36,190,15.03,3397.8,57.39,12.0,688.72,59.2,0.2027,176,26,2,5119.5,4143.41,316.0,77.95,5199.159999999999,334.42857142857144,62.90857142857143
2024-06-25,R0001,Karlsruhe,casual_dining,1,Tuesday,6,0,0,sunny,27.0,0,319,40,279,14.79,4717.97,67.03,12.0,804.34,70.39,0.1705,177,26,2,3397.8,4559.62,344.0,73.01,5092.644285714286,321.57142857142856,63.77285714285715
2024-06-26,R0001,Karlsruhe,casual_dining,2,Wednesday,6,0,0,rainy,19.8,0,320,71,249,13.79,4412.22,67.67,12.0,812.02,65.2,0.184,178,26,2,4717.97,3735.39,263.0,57.21,5115.265714285714,318.0,64.9057142857143
2024-06-27,R0001,Karlsruhe,casual_dining,3,Thursday,6,0,0,sunny,24.7,0,303,91,212,15.89,4814.57,58.78,12.0,705.39,81.9,0.1465,179,26,2,4412.22,5798.7,371.0,96.55,5211.955714285715,326.14285714285717,64.89142857142858
2024-06-28,R0001,Karlsruhe,casual_dining,4,Friday,6,0,0,sunny,24.7,0,428,90,338,14.94,6393.22,84.0,12.0,1008.06,76.11,0.1577,180,26,2,4814.57,6480.44,351.0,109.24,5071.365714285715,316.42857142857144,68.01142857142858
2024-06-29,R0001,Karlsruhe,casual_dining,5,Saturday,6,1,0,sunny,11.3,0,429,45,384,14.05,6027.04,92.87,12.0,1114.44,64.9,0.1849,181,26,2,6393.22,6557.06,387.0,101.75,5058.905714285714,327.42857142857144,70.41
2024-06-30,R0001,Karlsruhe,casual_dining,6,Sunday,6,1,0,rainy,19.4,0,351,121,230,16.16,5672.72,79.46,12.0,953.52,71.39,0.1681,182,26,2,6027.04,5119.5,309.0,67.7,4983.188571428572,333.42857142857144,70.47428571428573
2024-07-01,R0001,Karlsruhe,casual_dining,0,Monday,7,0,0,sunny,22.7,0,242,79,163,15.45,3737.77,61.59,12.0,739.1,60.69,0.1977,183,27,3,5672.72,3397.8,226.0,57.39,5062.22,339.42857142857144,69.87
2024-07-02,R0001,Karlsruhe,casual_dining,1,Tuesday,7,0,0,rainy,24.0,0,274,59,215,15.52,4253.39,67.22,12.0,806.68,63.27,0.1897,184,27,3,3737.77,4717.97,319.0,67.03,5110.787142857143,341.7142857142857,70.08285714285715
2024-07-03,R0001,Karlsruhe,casual_dining,2,Wednesday,7,0,0,sunny,19.6,0,257,40,217,16.27,4182.07,69.37,12.0,832.41,60.29,0.199,185,27,3,4253.39,4412.22,320.0,67.67,5044.418571428571,335.2857142857143,69.0657142857143
2024-07-04,R0001,Karlsruhe,casual_dining,3,Thursday,7,0,0,cloudy,23.2,0,320,16,304,17.32,5543.39,100.75,12.0,1209.05,55.02,0.2181,186,27,3,4182.07,4814.57,303.0,58.78,5011.54,326.2857142857143,68.36428571428571
2024-07-05,R0001,Karlsruhe,casual_dining,4,Friday,7,0,0,rainy,24.9,0,310,67,243,16.04,4972.75,80.19,12.0,962.25,62.01,0.1935,187,27,3,5543.39,6393.22,428.0,84.0,5115.657142857142,328.7142857142857,64.52428571428571
2024-07-06,R0001,Karlsruhe,casual_dining,5,Saturday,7,1,0,cloudy,28.4,0,403,41,362,15.59,6281.36,103.46,12.0,1241.47,60.72,0.1976,188,27,3,4972.75,6027.04,429.0,92.87,4912.732857142857,311.85714285714283,62.51
2024-07-07,R0001,Karlsruhe,casual_dining,6,Sunday,7,1,0,sunny,10.9,0,368,115,253,15.7,5776.31,88.96,12.0,1067.55,64.93,0.1848,189,27,3,6281.36,5672.72,351.0,79.46,4949.064285714286,308.14285714285717,61.91285714285714
2024-07-08,R0001,Karlsruhe,casual_dining,0,Monday,7,0,0,rainy,19.5,0,270,54,216,15.35,4144.53,54.81,12.0,657.68,75.62,0.1587,190,28,3,5776.31,3737.77,242.0,61.59,4963.862857142857,310.57142857142856,60.99
2024-07-09,R0001,Karlsruhe,casual_dining,1,Tuesday,7,0,0,rainy,24.9,0,270,35,235,18.95,5117.7,79.43,12.0,953.15,64.43,0.1862,191,28,3,4144.53,4253.39,274.0,67.22,5021.971428571429,314.57142857142856,63.12285714285714
2024-07-10,R0001,Karlsruhe,casual_dining,2,Wednesday,7,0,0,rainy,32.0,1,343,83,260,15.85,5437.93,79.32,12.0,951.8,68.56,0.175,192,28,3,5117.7,4182.07,257.0,69.37,5145.444285714286,314.0,63.28857142857144
2024-07-11,R0001,Karlsruhe,casual_dining,3,Thursday,7,0,0,rainy,22.6,0,313,28,285,15.56,4868.95,83.9,12.0,1006.8,58.03,0.2068,193,28,3,5437.93,5543.39,320.0,100.75,5324.852857142857,326.2857142857143,64.47
2024-07-12,R0001,Karlsruhe,casual_dining,4,Friday,7,0,0,cloudy,24.8,1,355,62,293,14.52,5154.02,90.75,12.0,1089.01,56.79,0.2113,194,28,3,4868.95,4972.75,310.0,80.19,5228.504285714285,325.2857142857143,64.9
2024-07-13,R0001,Karlsruhe,casual_dining,5,Saturday,7,1,0,sunny,19.8,0,444,128,316,15.67,6956.41,103.25,12.0,1239.03,67.37,0.1781,195,28,3,5154.02,6281.36,403.0,103.46,5254.400000000001,331.7142857142857,64.15428571428572
2024-07-14,R0001,Karlsruhe,casual_dining,6,Sunday,7,1,0,rainy,15.1,0,331,83,248,14.23,4709.35,70.41,12.0,844.92,66.88,0.1794,196,28,3,6956.41,5776.31,368.0,88.96,5350.835714285714,337.57142857142856,65.10428571428572
2024-07-15,R0001,Karlsruhe,casual_dining,0,Monday,7,0,0,sunny,34.9,1,298,68,230,15.21,4532.58,54.55,12.0,654.59,83.09,0.1444,197,29,3,4709.35,4144.53,270.0,54.81,5198.412857142857,332.2857142857143,65.38285714285715
2024-07-16,R0001,Karlsruhe,casual_dining,1,Tuesday,7,0,0,sunny,24.2,0,310,64,246,17.18,5326.98,78.68,12.0,944.18,67.7,0.1772,198,29,3,4532.58,5117.7,270.0,79.43,5253.848571428572,336.2857142857143,66.45
2024-07-17,R0001,Karlsruhe,casual_dining,2,Wednesday,7,0,0,sunny,11.6,0,286,49,237,16.02,4580.57,68.03,12.0,816.41,67.33,0.1782,199,29,3,5326.98,5437.93,343.0,79.32,5283.745714285715,342.0,66.91714285714286
2024-07-18,R0001,Karlsruhe,casual_dining,3,Thursday,7,0,0,sunny,26.0,1,338,126,212,14.99,5066.59,88.41,12.0,1060.9,57.31,0.2094,200,29,3,4580.57,4868.95,313.0,83.9,5161.265714285714,333.85714285714283,66.74142857142857
2024-07-19,R0001,Karlsruhe,casual_dining,4,Friday,7,0,0,cloudy,23.5,0,365,77,288,15.9,5803.57,90.73,12.0,1088.74,63.97,0.1876,201,29,3,5066.59,5154.02,355.0,90.75,5189.5,337.42857142857144,66.63857142857144
2024-07-20,R0001,Karlsruhe,casual_dining,5,Saturday,7,1,0,cloudy,21.9,0,445,91,354,14.07,6262.3,90.15,12.0,1081.82,69.46,0.1728,202,29,3,5803.57,6956.41,444.0,103.25,5282.292857142857,338.85714285714283,67.66428571428571
2024-07-21,R0001,Karlsruhe,casual_dining,6,Sunday,7,1,0,sunny,23.6,0,389,106,283,14.15,5502.82,79.61,12.0,955.29,69.12,0.1736,203,29,3,6262.3,4709.35,331.0,70.41,5183.134285714286,339.0,67.96285714285715
2024-07-22,R0001,Karlsruhe,casual_dining,0,Monday,7,0,0,cloudy,20.1,0,296,50,246,14.84,4393.99,64.38,12.0,772.58,68.25,0.1758,204,30,3,5502.82,4532.58,298.0,54.55,5296.487142857143,347.2857142857143,68.28285714285714
2024-07-23,R0001,Karlsruhe,casual_dining,1,Tuesday,7,0,0,sunny,20.2,0,359,49,310,18.8,6748.97,106.58,12.0,1278.95,63.32,0.1895,205,30,3,4393.99,5326.98,310.0,78.68,5276.688571428572,347.0,66.16285714285713
2024-07-24,R0001,Karlsruhe,casual_dining,2,Wednesday,7,0,0,cloudy,17.1,0,266,55,211,14.48,3852.73,53.07,12.0,636.79,72.6,0.1653,206,30,3,6748.97,4580.57,286.0,68.03,5479.83,354.0,65.53714285714285
2024-07-25,R0001,Karlsruhe,casual_dining,3,Thursday,7,0,0,sunny,27.2,0,322,37,285,15.95,5134.3,94.25,12.0,1131.0,54.48,0.2203,207,30,3,3852.73,5066.59,338.0,88.41,5375.852857142857,351.14285714285717,66.28999999999999
2024-07-26,R0001,Karlsruhe,casual_dining,4,Friday,7,0,0,rainy,28.6,0,352,118,234,14.39,5066.53,85.88,12.0,1030.56,59.0,0.2034,208,30,3,5134.3,5803.57,365.0,90.73,5385.5257142857145,348.85714285714283,65.88571428571429
